,model_type,n_width,n_layers,l2_relative,time_fit,xlim_min,xlim_max,n_dim,n_points_train,n_points_test,random_seed
290,randomfeatures,2580,3,1.1589863555417912,7.899574518203735,-1,1,2,10000,10000,1
291,randomfeatures,2580,3,1.1620574016135603,10.931501388549805,-1,1,2,10000,10000,2
292,randomfeatures,2580,3,1.1639431603865997,7.671350479125977,-1,1,2,10000,10000,3
293,randomfeatures,2580,3,1.1636723486448812,9.325158834457397,-1,1,2,10000,10000,4
294,randomfeatures,2580,3,1.1571701431850534,8.553265571594238,-1,1,2,10000,10000,5
295,randomfeatures,4096,3,1.2879045407776701,33.021947383880615,-1,1,2,10000,10000,1
296,randomfeatures,4096,3,1.2986136995238258,33.83207440376282,-1,1,2,10000,10000,2
297,randomfeatures,4096,3,1.3101828436190008,31.47489619255066,-1,1,2,10000,10000,3
298,randomfeatures,4096,3,1.3082973487121579,32.939717054367065,-1,1,2,10000,10000,4
299,randomfeatures,4096,3,1.3154235707486608,22.934809684753418,-1,1,2,10000,10000,5
300,randomfeatures,64,1,0.013759682611613715,0.025293588638305664,-1,1,3,10000,10000,1
301,randomfeatures,64,1,0.014421277788133794,0.025594711303710938,-1,1,3,10000,10000,2
302,randomfeatures,64,1,0.01439317234879436,0.02537822723388672,-1,1,3,10000,10000,3
303,randomfeatures,64,1,0.01526889134231024,0.025594711303710938,-1,1,3,10000,10000,4
304,randomfeatures,64,1,0.01429848536630957,0.025450944900512695,-1,1,3,10000,10000,5
305,randomfeatures,101,1,0.009626451471785346,0.04172086715698242,-1,1,3,10000,10000,1
306,randomfeatures,101,1,0.010084854309092445,0.04832649230957031,-1,1,3,10000,10000,2
307,randomfeatures,101,1,0.009549628517013135,0.04913640022277832,-1,1,3,10000,10000,3
308,randomfeatures,101,1,0.009629330279562828,0.04969978332519531,-1,1,3,10000,10000,4
309,randomfeatures,101,1,0.009746060528364844,0.04970908164978027,-1,1,3,10000,10000,5
310,randomfeatures,161,1,0.0065329162947870174,0.0809779167175293,-1,1,3,10000,10000,1
311,randomfeatures,161,1,0.006743305796111429,0.08098697662353516,-1,1,3,10000,10000,2
312,randomfeatures,161,1,0.00664411583089352,0.08034443855285645,-1,1,3,10000,10000,3
313,randomfeatures,161,1,0.006043086225390882,0.0817410945892334,-1,1,3,10000,10000,4
314,randomfeatures,161,1,0.006475330655548921,0.08045697212219238,-1,1,3,10000,10000,5
315,randomfeatures,256,1,0.004081028643921811,0.1309525966644287,-1,1,3,10000,10000,1
316,randomfeatures,256,1,0.004189972687084609,0.13159632682800293,-1,1,3,10000,10000,2
317,randomfeatures,256,1,0.004242300285145761,0.1317121982574463,-1,1,3,10000,10000,3
318,randomfeatures,256,1,0.004051024728689144,0.13212013244628906,-1,1,3,10000,10000,4
319,randomfeatures,256,1,0.004142736387586996,0.13059759140014648,-1,1,3,10000,10000,5
320,randomfeatures,406,1,0.0030020877358133014,0.21636700630187988,-1,1,3,10000,10000,1
321,randomfeatures,406,1,0.003050206682562472,0.21355915069580078,-1,1,3,10000,10000,2
322,randomfeatures,406,1,0.003058601354525121,0.2135610580444336,-1,1,3,10000,10000,3
323,randomfeatures,406,1,0.002969827766470385,0.21239614486694336,-1,1,3,10000,10000,4
324,randomfeatures,406,1,0.0031655400542954424,0.21335268020629883,-1,1,3,10000,10000,5
325,randomfeatures,645,1,0.0027619252606369475,0.36258983612060547,-1,1,3,10000,10000,1
326,randomfeatures,645,1,0.0027755117849480523,0.3609659671783447,-1,1,3,10000,10000,2
327,randomfeatures,645,1,0.0027463511792982483,0.3617289066314697,-1,1,3,10000,10000,3
328,randomfeatures,645,1,0.002792398357471718,0.36110877990722656,-1,1,3,10000,10000,4
329,randomfeatures,645,1,0.0027917269574559193,0.3598778247833252,-1,1,3,10000,10000,5
330,randomfeatures,1024,1,0.0026929249808356173,1.0350925922393799,-1,1,3,10000,10000,1
331,randomfeatures,1024,1,0.002684252852151301,0.7652950286865234,-1,1,3,10000,10000,2
332,randomfeatures,1024,1,0.002680713306618047,0.7647366523742676,-1,1,3,10000,10000,3
333,randomfeatures,1024,1,0.0026471267718804667,0.7622218132019043,-1,1,3,10000,10000,4
334,randomfeatures,1024,1,0.002595402795290208,0.7684488296508789,-1,1,3,10000,10000,5
335,randomfeatures,1625,1,0.0021604954767843855,1.6497530937194824,-1,1,3,10000,10000,1
336,randomfeatures,1625,1,0.0021707181549271226,1.6377403736114502,-1,1,3,10000,10000,2
337,randomfeatures,1625,1,0.0022339974845521767,1.6521127223968506,-1,1,3,10000,10000,3
338,randomfeatures,1625,1,0.002325149707550631,1.6503949165344238,-1,1,3,10000,10000,4
339,randomfeatures,1625,1,0.002255246264147266,1.6671123504638672,-1,1,3,10000,10000,5
340,randomfeatures,2580,1,0.00214181084134194,5.14128303527832,-1,1,3,10000,10000,1
341,randomfeatures,2580,1,0.002048956814576842,5.128851890563965,-1,1,3,10000,10000,2
342,randomfeatures,2580,1,0.0020896457610301298,5.118617057800293,-1,1,3,10000,10000,3
343,randomfeatures,2580,1,0.002172112898210156,5.123685359954834,-1,1,3,10000,10000,4
344,randomfeatures,2580,1,0.0021158756091119242,5.114469528198242,-1,1,3,10000,10000,5
345,randomfeatures,4096,1,0.002009421930863526,22.151431560516357,-1,1,3,10000,10000,1
346,randomfeatures,4096,1,0.0019664431746713815,20.991142511367798,-1,1,3,10000,10000,2
347,randomfeatures,4096,1,0.0020425086146877375,18.161849975585938,-1,1,3,10000,10000,3
348,randomfeatures,4096,1,0.002032348393415859,23.046006679534912,-1,1,3,10000,10000,4
349,randomfeatures,4096,1,0.0020041401483827715,23.46462082862854,-1,1,3,10000,10000,5
350,randomfeatures,64,2,0.7774584969459946,0.06400656700134277,-1,1,3,10000,10000,1
351,randomfeatures,64,2,0.8102430355903428,0.05599641799926758,-1,1,3,10000,10000,2
352,randomfeatures,64,2,0.6887907820965193,0.0570526123046875,-1,1,3,10000,10000,3
353,randomfeatures,64,2,0.7625407477695776,0.05731034278869629,-1,1,3,10000,10000,4
354,randomfeatures,64,2,0.8129074363055002,0.05891251564025879,-1,1,3,10000,10000,5
355,randomfeatures,101,2,0.8093694496244024,0.13179373741149902,-1,1,3,10000,10000,1
356,randomfeatures,101,2,0.8099739527469356,0.09582042694091797,-1,1,3,10000,10000,2
357,randomfeatures,101,2,0.81829378859421,0.09436607360839844,-1,1,3,10000,10000,3
358,randomfeatures,101,2,0.8105431902094925,0.09629678726196289,-1,1,3,10000,10000,4
359,randomfeatures,101,2,0.8463647604535562,0.09361433982849121,-1,1,3,10000,10000,5
360,randomfeatures,161,2,0.8585223261837251,0.15377330780029297,-1,1,3,10000,10000,1
361,randomfeatures,161,2,0.8285449022911063,0.2225627899169922,-1,1,3,10000,10000,2
362,randomfeatures,161,2,0.8459522386732714,0.1640949249267578,-1,1,3,10000,10000,3
363,randomfeatures,161,2,0.7981463415705151,0.1496434211730957,-1,1,3,10000,10000,4
364,randomfeatures,161,2,0.8658150570523576,0.16038012504577637,-1,1,3,10000,10000,5
365,randomfeatures,256,2,0.875234292322845,0.24645256996154785,-1,1,3,10000,10000,1
366,randomfeatures,256,2,0.86627104915849,0.24430060386657715,-1,1,3,10000,10000,2
367,randomfeatures,256,2,0.8954732378716385,0.24698591232299805,-1,1,3,10000,10000,3
368,randomfeatures,256,2,0.8988986224341724,0.2751610279083252,-1,1,3,10000,10000,4
369,randomfeatures,256,2,0.8832695219029902,0.24377131462097168,-1,1,3,10000,10000,5
370,randomfeatures,406,2,0.9101915615784922,0.39305925369262695,-1,1,3,10000,10000,1
371,randomfeatures,406,2,0.9074828909027122,0.3904995918273926,-1,1,3,10000,10000,2
372,randomfeatures,406,2,0.8993822810258617,0.3879384994506836,-1,1,3,10000,10000,3
373,randomfeatures,406,2,0.9064116363193917,0.3875405788421631,-1,1,3,10000,10000,4
374,randomfeatures,406,2,0.9253963407693665,0.4091637134552002,-1,1,3,10000,10000,5
375,randomfeatures,645,2,0.9545554769795814,0.6733598709106445,-1,1,3,10000,10000,1
376,randomfeatures,645,2,0.9338431171981729,0.6690337657928467,-1,1,3,10000,10000,2
377,randomfeatures,645,2,0.9465524342012143,0.6718883514404297,-1,1,3,10000,10000,3
378,randomfeatures,645,2,0.9443822247888369,0.7466182708740234,-1,1,3,10000,10000,4
379,randomfeatures,645,2,0.9558611356436052,0.6712281703948975,-1,1,3,10000,10000,5
380,randomfeatures,1024,2,0.9758342482266686,1.646547794342041,-1,1,3,10000,10000,1
381,randomfeatures,1024,2,0.9679242914380423,1.4925003051757812,-1,1,3,10000,10000,2
382,randomfeatures,1024,2,0.9727882569208004,1.7176079750061035,-1,1,3,10000,10000,3
383,randomfeatures,1024,2,0.9679931211997754,1.6085333824157715,-1,1,3,10000,10000,4
384,randomfeatures,1024,2,0.9717337092573742,1.3514885902404785,-1,1,3,10000,10000,5
385,randomfeatures,1625,2,1.0136776838452002,2.421412229537964,-1,1,3,10000,10000,1
386,randomfeatures,1625,2,1.0214352953543395,2.4192895889282227,-1,1,3,10000,10000,2
387,randomfeatures,1625,2,1.0317155694053601,2.399613618850708,-1,1,3,10000,10000,3
388,randomfeatures,1625,2,1.0242421782925102,2.401508331298828,-1,1,3,10000,10000,4
389,randomfeatures,1625,2,1.0323469831733074,2.4130964279174805,-1,1,3,10000,10000,5
390,randomfeatures,2580,2,1.106513770302739,6.505518674850464,-1,1,3,10000,10000,1
391,randomfeatures,2580,2,1.1080599476636774,6.5188939571380615,-1,1,3,10000,10000,2
392,randomfeatures,2580,2,1.1144927202761403,10.181334495544434,-1,1,3,10000,10000,3
393,randomfeatures,2580,2,1.1089732186709675,6.504088401794434,-1,1,3,10000,10000,4
394,randomfeatures,2580,2,1.1040215915188036,6.487256288528442,-1,1,3,10000,10000,5
395,randomfeatures,4096,2,1.2503187152239374,20.55281686782837,-1,1,3,10000,10000,1
396,randomfeatures,4096,2,1.245343896921557,20.550321578979492,-1,1,3,10000,10000,2
397,randomfeatures,4096,2,1.246999361686197,20.53937602043152,-1,1,3,10000,10000,3
398,randomfeatures,4096,2,1.246334660242811,20.62864065170288,-1,1,3,10000,10000,4
399,randomfeatures,4096,2,1.2612224469749433,20.57899045944214,-1,1,3,10000,10000,5
400,randomfeatures,64,3,0.9991683868913094,0.06371808052062988,-1,1,3,10000,10000,1
401,randomfeatures,64,3,0.9993840253572687,0.06444954872131348,-1,1,3,10000,10000,2
402,randomfeatures,64,3,0.9991238480990855,0.06905436515808105,-1,1,3,10000,10000,3
403,randomfeatures,64,3,1.0004677552098913,0.07751107215881348,-1,1,3,10000,10000,4
404,randomfeatures,64,3,0.9978985926066344,0.07694387435913086,-1,1,3,10000,10000,5
405,randomfeatures,101,3,1.003226549507178,0.1255483627319336,-1,1,3,10000,10000,1
406,randomfeatures,101,3,1.0043851716152556,0.13720417022705078,-1,1,3,10000,10000,2
407,randomfeatures,101,3,1.0030941499763715,0.12550950050354004,-1,1,3,10000,10000,3
408,randomfeatures,101,3,1.0048469862885288,0.12572693824768066,-1,1,3,10000,10000,4
409,randomfeatures,101,3,1.0037376064055012,0.12631654739379883,-1,1,3,10000,10000,5
410,randomfeatures,161,3,1.0059740293828263,0.20929908752441406,-1,1,3,10000,10000,1
411,randomfeatures,161,3,1.0051005767687426,0.2061748504638672,-1,1,3,10000,10000,2
412,randomfeatures,161,3,1.0100811776105099,0.20568466186523438,-1,1,3,10000,10000,3
413,randomfeatures,161,3,1.0093041396258933,0.2052171230316162,-1,1,3,10000,10000,4
414,randomfeatures,161,3,1.0078875621704375,0.20641112327575684,-1,1,3,10000,10000,5
415,randomfeatures,256,3,1.013441119800207,0.3313782215118408,-1,1,3,10000,10000,1
416,randomfeatures,256,3,1.0178710802070525,0.331040620803833,-1,1,3,10000,10000,2
417,randomfeatures,256,3,1.0122879117449193,0.3313136100769043,-1,1,3,10000,10000,3
418,randomfeatures,256,3,1.014550772518731,0.33111572265625,-1,1,3,10000,10000,4
419,randomfeatures,256,3,1.0161761716625333,0.3294191360473633,-1,1,3,10000,10000,5
420,randomfeatures,406,3,1.0200850481657577,0.4985647201538086,-1,1,3,10000,10000,1
421,randomfeatures,406,3,1.0170878634265377,0.5221621990203857,-1,1,3,10000,10000,2
422,randomfeatures,406,3,1.0183853298593335,0.5221636295318604,-1,1,3,10000,10000,3
423,randomfeatures,406,3,1.0207663189373721,0.5226125717163086,-1,1,3,10000,10000,4
424,randomfeatures,406,3,1.0201176104419634,0.5206685066223145,-1,1,3,10000,10000,5
425,randomfeatures,645,3,1.0362176311511422,0.9249961376190186,-1,1,3,10000,10000,1
426,randomfeatures,645,3,1.034979980636853,0.9223415851593018,-1,1,3,10000,10000,2
427,randomfeatures,645,3,1.0326282983051125,0.9202718734741211,-1,1,3,10000,10000,3
428,randomfeatures,645,3,1.0359074171151486,0.9215483665466309,-1,1,3,10000,10000,4
429,randomfeatures,645,3,1.0329293942968836,0.9219906330108643,-1,1,3,10000,10000,5
430,randomfeatures,1024,3,1.053602328143449,1.6117455959320068,-1,1,3,10000,10000,1
431,randomfeatures,1024,3,1.0597037380766534,1.6076772212982178,-1,1,3,10000,10000,2
432,randomfeatures,1024,3,1.05079508237594,1.6323926448822021,-1,1,3,10000,10000,3
433,randomfeatures,1024,3,1.0583747817633213,1.6225101947784424,-1,1,3,10000,10000,4
434,randomfeatures,1024,3,1.05321212843838,1.6161932945251465,-1,1,3,10000,10000,5
435,randomfeatures,1625,3,1.0931622171288211,3.0737900733947754,-1,1,3,10000,10000,1
436,randomfeatures,1625,3,1.0888338106883289,3.0614585876464844,-1,1,3,10000,10000,2
437,randomfeatures,1625,3,1.0960306925635435,3.114880323410034,-1,1,3,10000,10000,3
438,randomfeatures,1625,3,1.0884527975705602,3.0592594146728516,-1,1,3,10000,10000,4
439,randomfeatures,1625,3,1.093336785757456,3.0546324253082275,-1,1,3,10000,10000,5
440,randomfeatures,2580,3,1.1505524046586058,7.68011212348938,-1,1,3,10000,10000,1
441,randomfeatures,2580,3,1.1650430876772588,7.653732538223267,-1,1,3,10000,10000,2
442,randomfeatures,2580,3,1.1692135486068267,7.662693977355957,-1,1,3,10000,10000,3
443,randomfeatures,2580,3,1.1506684958177251,9.00653862953186,-1,1,3,10000,10000,4
444,randomfeatures,2580,3,1.1548186111173266,9.294056415557861,-1,1,3,10000,10000,5
445,randomfeatures,4096,3,1.3058904439524661,22.942528009414673,-1,1,3,10000,10000,1
446,randomfeatures,4096,3,1.3034027913861919,22.90193772315979,-1,1,3,10000,10000,2
447,randomfeatures,4096,3,1.2947518005846275,22.8920259475708,-1,1,3,10000,10000,3
448,randomfeatures,4096,3,1.2914185490269805,22.898805379867554,-1,1,3,10000,10000,4
449,randomfeatures,4096,3,1.2994182616750085,30.684679746627808,-1,1,3,10000,10000,5
450,randomfeatures,64,1,0.028082556370533023,0.025636672973632812,-1,1,4,10000,10000,1
451,randomfeatures,64,1,0.024518961598252294,0.026090145111083984,-1,1,4,10000,10000,2
452,randomfeatures,64,1,0.028219546426806207,0.02609872817993164,-1,1,4,10000,10000,3
453,randomfeatures,64,1,0.02157041503270225,0.02619171142578125,-1,1,4,10000,10000,4
454,randomfeatures,64,1,0.022486916428285125,0.02630472183227539,-1,1,4,10000,10000,5
455,randomfeatures,101,1,0.015242430794545883,0.04298090934753418,-1,1,4,10000,10000,1
456,randomfeatures,101,1,0.01619075737534503,0.051247358322143555,-1,1,4,10000,10000,2
457,randomfeatures,101,1,0.01578533393825162,0.050347328186035156,-1,1,4,10000,10000,3
458,randomfeatures,101,1,0.014528585103720466,0.05066418647766113,-1,1,4,10000,10000,4
459,randomfeatures,101,1,0.015706927120627025,0.05065178871154785,-1,1,4,10000,10000,5
460,randomfeatures,161,1,0.010425412176910174,0.08245205879211426,-1,1,4,10000,10000,1
461,randomfeatures,161,1,0.0102106412222987,0.08240556716918945,-1,1,4,10000,10000,2
462,randomfeatures,161,1,0.010377605042946839,0.08354926109313965,-1,1,4,10000,10000,3
463,randomfeatures,161,1,0.009612659448848893,0.08389043807983398,-1,1,4,10000,10000,4
464,randomfeatures,161,1,0.010103933673518748,0.08196687698364258,-1,1,4,10000,10000,5
465,randomfeatures,256,1,0.007396618148892569,0.13527941703796387,-1,1,4,10000,10000,1
466,randomfeatures,256,1,0.007029198310159233,0.13500714302062988,-1,1,4,10000,10000,2
467,randomfeatures,256,1,0.006961426371500288,0.13451623916625977,-1,1,4,10000,10000,3
468,randomfeatures,256,1,0.007312165969065919,0.13509607315063477,-1,1,4,10000,10000,4
469,randomfeatures,256,1,0.00727470914454367,0.13396883010864258,-1,1,4,10000,10000,5
470,randomfeatures,406,1,0.004994094274535957,0.2226545810699463,-1,1,4,10000,10000,1
471,randomfeatures,406,1,0.004806934070097915,0.21932744979858398,-1,1,4,10000,10000,2
472,randomfeatures,406,1,0.004699219047013485,0.22037839889526367,-1,1,4,10000,10000,3
473,randomfeatures,406,1,0.00485403659387601,0.21867799758911133,-1,1,4,10000,10000,4
474,randomfeatures,406,1,0.0048971014553498594,0.2189328670501709,-1,1,4,10000,10000,5
475,randomfeatures,645,1,0.003556828480193533,0.3765087127685547,-1,1,4,10000,10000,1
476,randomfeatures,645,1,0.0034083208248140867,0.3732781410217285,-1,1,4,10000,10000,2
477,randomfeatures,645,1,0.0033240084050591284,0.37457776069641113,-1,1,4,10000,10000,3
478,randomfeatures,645,1,0.0034623362537939246,0.38040637969970703,-1,1,4,10000,10000,4
479,randomfeatures,645,1,0.0036206756122483708,0.3735651969909668,-1,1,4,10000,10000,5
480,randomfeatures,1024,1,0.0029224975272431584,0.7938201427459717,-1,1,4,10000,10000,1
481,randomfeatures,1024,1,0.002651540993708231,0.7954788208007812,-1,1,4,10000,10000,2
482,randomfeatures,1024,1,0.0030222200068975107,0.7900145053863525,-1,1,4,10000,10000,3
483,randomfeatures,1024,1,0.0030679786203044756,0.8053092956542969,-1,1,4,10000,10000,4
484,randomfeatures,1024,1,0.0029090227603064053,0.7958173751831055,-1,1,4,10000,10000,5
485,randomfeatures,1625,1,0.003105210959279365,1.7080824375152588,-1,1,4,10000,10000,1
486,randomfeatures,1625,1,0.003465827224848946,1.719541072845459,-1,1,4,10000,10000,2
487,randomfeatures,1625,1,0.003886921523025469,1.9307358264923096,-1,1,4,10000,10000,3
488,randomfeatures,1625,1,0.0038810264870052596,2.926771640777588,-1,1,4,10000,10000,4
489,randomfeatures,1625,1,0.004182145745382569,1.710944414138794,-1,1,4,10000,10000,5
490,randomfeatures,2580,1,0.0027372021235007177,5.242967367172241,-1,1,4,10000,10000,1
491,randomfeatures,2580,1,0.004260314672447855,5.342270374298096,-1,1,4,10000,10000,2
492,randomfeatures,2580,1,0.003988052277105363,5.248714208602905,-1,1,4,10000,10000,3
493,randomfeatures,2580,1,0.0027118626800674834,5.24004054069519,-1,1,4,10000,10000,4
494,randomfeatures,2580,1,0.0032351290960211327,5.2369654178619385,-1,1,4,10000,10000,5
495,randomfeatures,4096,1,0.0024766137269967366,17.866626262664795,-1,1,4,10000,10000,1
496,randomfeatures,4096,1,0.002693520795551778,17.833820581436157,-1,1,4,10000,10000,2
497,randomfeatures,4096,1,0.0026249827874180592,17.83256244659424,-1,1,4,10000,10000,3
498,randomfeatures,4096,1,0.002535601968956402,17.836287021636963,-1,1,4,10000,10000,4
499,randomfeatures,4096,1,0.0025856633872790246,17.853447914123535,-1,1,4,10000,10000,5
500,randomfeatures,64,2,0.9477122339128913,0.044754743576049805,-1,1,4,10000,10000,1
501,randomfeatures,64,2,0.9548140744824086,0.04553937911987305,-1,1,4,10000,10000,2
502,randomfeatures,64,2,0.9486957297365457,0.04546785354614258,-1,1,4,10000,10000,3
503,randomfeatures,64,2,0.9463694482307026,0.052120208740234375,-1,1,4,10000,10000,4
504,randomfeatures,64,2,0.9563393310478535,0.05410599708557129,-1,1,4,10000,10000,5
505,randomfeatures,101,2,0.9649696950446303,0.09572839736938477,-1,1,4,10000,10000,1
506,randomfeatures,101,2,0.9664360150174832,0.0884404182434082,-1,1,4,10000,10000,2
507,randomfeatures,101,2,0.9707799943182939,0.08824419975280762,-1,1,4,10000,10000,3
508,randomfeatures,101,2,0.976580433072906,0.10320043563842773,-1,1,4,10000,10000,4
509,randomfeatures,101,2,0.9767859247618325,0.08830142021179199,-1,1,4,10000,10000,5
510,randomfeatures,161,2,0.9815282204852614,0.1443467140197754,-1,1,4,10000,10000,1
511,randomfeatures,161,2,0.9817893669001584,0.14493894577026367,-1,1,4,10000,10000,2
512,randomfeatures,161,2,0.9766368136837436,0.14538979530334473,-1,1,4,10000,10000,3
513,randomfeatures,161,2,0.988661893586662,0.14696741104125977,-1,1,4,10000,10000,4
514,randomfeatures,161,2,0.976576417790209,0.14542555809020996,-1,1,4,10000,10000,5
515,randomfeatures,256,2,0.9967209957205525,0.2348480224609375,-1,1,4,10000,10000,1
516,randomfeatures,256,2,0.9993707893751926,0.23323965072631836,-1,1,4,10000,10000,2
517,randomfeatures,256,2,1.004185067022083,0.2327427864074707,-1,1,4,10000,10000,3
518,randomfeatures,256,2,1.000729110553017,0.23330211639404297,-1,1,4,10000,10000,4
519,randomfeatures,256,2,0.9948528401369482,0.23131132125854492,-1,1,4,10000,10000,5
520,randomfeatures,406,2,1.016066467163735,0.3669090270996094,-1,1,4,10000,10000,1
521,randomfeatures,406,2,1.007396081494431,0.38905835151672363,-1,1,4,10000,10000,2
522,randomfeatures,406,2,1.012706179742517,0.398190975189209,-1,1,4,10000,10000,3
523,randomfeatures,406,2,1.00683905175287,0.3923823833465576,-1,1,4,10000,10000,4
524,randomfeatures,406,2,1.010394068027135,0.3915388584136963,-1,1,4,10000,10000,5
525,randomfeatures,645,2,1.0289212117436435,0.6817049980163574,-1,1,4,10000,10000,1
526,randomfeatures,645,2,1.0264077040496618,0.6774654388427734,-1,1,4,10000,10000,2
527,randomfeatures,645,2,1.0248353628992568,0.6795108318328857,-1,1,4,10000,10000,3
528,randomfeatures,645,2,1.0253968738140062,0.6791880130767822,-1,1,4,10000,10000,4
529,randomfeatures,645,2,1.0219986465337516,0.6777429580688477,-1,1,4,10000,10000,5
530,randomfeatures,1024,2,1.0521292542755036,1.2171857357025146,-1,1,4,10000,10000,1
531,randomfeatures,1024,2,1.049666255422623,1.2144873142242432,-1,1,4,10000,10000,2
532,randomfeatures,1024,2,1.0570604391481617,1.2167646884918213,-1,1,4,10000,10000,3
533,randomfeatures,1024,2,1.058952833550005,1.2149732112884521,-1,1,4,10000,10000,4
534,randomfeatures,1024,2,1.0574611543929504,1.2063894271850586,-1,1,4,10000,10000,5
535,randomfeatures,1625,2,1.0932757207149926,2.408015727996826,-1,1,4,10000,10000,1
536,randomfeatures,1625,2,1.0916551491180835,2.3957269191741943,-1,1,4,10000,10000,2
537,randomfeatures,1625,2,1.0864389605554148,2.409929037094116,-1,1,4,10000,10000,3
538,randomfeatures,1625,2,1.0855518591575972,2.3971807956695557,-1,1,4,10000,10000,4
539,randomfeatures,1625,2,1.0927684707753105,2.398519277572632,-1,1,4,10000,10000,5
540,randomfeatures,2580,2,1.1611262237053757,6.49634051322937,-1,1,4,10000,10000,1
541,randomfeatures,2580,2,1.158623883795435,6.522327423095703,-1,1,4,10000,10000,2
542,randomfeatures,2580,2,1.1641683217382928,6.487471103668213,-1,1,4,10000,10000,3
543,randomfeatures,2580,2,1.1505831587310273,6.498152494430542,-1,1,4,10000,10000,4
544,randomfeatures,2580,2,1.1538665285164962,6.498367786407471,-1,1,4,10000,10000,5
545,randomfeatures,4096,2,1.3080768002747425,20.535462379455566,-1,1,4,10000,10000,1
546,randomfeatures,4096,2,1.3032249673102025,20.518672466278076,-1,1,4,10000,10000,2
547,randomfeatures,4096,2,1.30510671167396,20.512933254241943,-1,1,4,10000,10000,3
548,randomfeatures,4096,2,1.2989950839658013,20.531498670578003,-1,1,4,10000,10000,4
549,randomfeatures,4096,2,1.2931292912801877,20.517351388931274,-1,1,4,10000,10000,5
550,randomfeatures,64,3,1.0038035858399919,0.06359696388244629,-1,1,4,10000,10000,1
551,randomfeatures,64,3,1.0022455407397632,0.0645289421081543,-1,1,4,10000,10000,2
552,randomfeatures,64,3,1.0049163104077146,0.06772685050964355,-1,1,4,10000,10000,3
553,randomfeatures,64,3,1.0036267514178423,0.0776677131652832,-1,1,4,10000,10000,4
554,randomfeatures,64,3,1.002538712187504,0.07712531089782715,-1,1,4,10000,10000,5
555,randomfeatures,101,3,1.0047371712278663,0.1260848045349121,-1,1,4,10000,10000,1
556,randomfeatures,101,3,1.004683428865295,0.13795256614685059,-1,1,4,10000,10000,2
557,randomfeatures,101,3,1.0052406449558569,0.12609028816223145,-1,1,4,10000,10000,3
558,randomfeatures,101,3,1.0054257509009035,0.12588143348693848,-1,1,4,10000,10000,4
559,randomfeatures,101,3,1.0040816959553933,0.12608957290649414,-1,1,4,10000,10000,5
560,randomfeatures,161,3,1.0072601553752236,0.20889687538146973,-1,1,4,10000,10000,1
561,randomfeatures,161,3,1.0070824005449348,0.20603442192077637,-1,1,4,10000,10000,2
562,randomfeatures,161,3,1.0086232712156151,0.20630264282226562,-1,1,4,10000,10000,3
563,randomfeatures,161,3,1.0085021189347079,0.2064220905303955,-1,1,4,10000,10000,4
564,randomfeatures,161,3,1.010548208063634,0.20542502403259277,-1,1,4,10000,10000,5
565,randomfeatures,256,3,1.015553784810066,0.3333590030670166,-1,1,4,10000,10000,1
566,randomfeatures,256,3,1.0122996392747754,0.3320746421813965,-1,1,4,10000,10000,2
567,randomfeatures,256,3,1.0155183871949085,0.3311645984649658,-1,1,4,10000,10000,3
568,randomfeatures,256,3,1.0107635545628586,0.33123135566711426,-1,1,4,10000,10000,4
569,randomfeatures,256,3,1.0123187446374715,0.32997918128967285,-1,1,4,10000,10000,5
570,randomfeatures,406,3,1.0182298019940912,0.5000765323638916,-1,1,4,10000,10000,1
571,randomfeatures,406,3,1.0207305885434126,0.522489070892334,-1,1,4,10000,10000,2
572,randomfeatures,406,3,1.0189078938208234,0.5216202735900879,-1,1,4,10000,10000,3
573,randomfeatures,406,3,1.019873812271988,0.522972583770752,-1,1,4,10000,10000,4
574,randomfeatures,406,3,1.0247273041627445,0.524193525314331,-1,1,4,10000,10000,5
575,randomfeatures,645,3,1.0385570594259994,0.9258880615234375,-1,1,4,10000,10000,1
576,randomfeatures,645,3,1.035538714241993,0.924393892288208,-1,1,4,10000,10000,2
577,randomfeatures,645,3,1.036058488670278,0.9248077869415283,-1,1,4,10000,10000,3
578,randomfeatures,645,3,1.0368784388185404,0.9255526065826416,-1,1,4,10000,10000,4
579,randomfeatures,645,3,1.032739082766494,0.9245226383209229,-1,1,4,10000,10000,5
580,randomfeatures,1024,3,1.0524160968959453,1.6026434898376465,-1,1,4,10000,10000,1
581,randomfeatures,1024,3,1.0560599093654215,1.6057264804840088,-1,1,4,10000,10000,2
582,randomfeatures,1024,3,1.0505900576223037,1.6294262409210205,-1,1,4,10000,10000,3
583,randomfeatures,1024,3,1.0483743048467742,1.603543758392334,-1,1,4,10000,10000,4
584,randomfeatures,1024,3,1.0530997380695428,1.6099731922149658,-1,1,4,10000,10000,5
585,randomfeatures,1625,3,1.101877363327405,3.0552239418029785,-1,1,4,10000,10000,1
586,randomfeatures,1625,3,1.091770241792712,3.046292304992676,-1,1,4,10000,10000,2
587,randomfeatures,1625,3,1.0886925078942755,3.0487380027770996,-1,1,4,10000,10000,3
588,randomfeatures,1625,3,1.0971084519995205,3.049010992050171,-1,1,4,10000,10000,4
589,randomfeatures,1625,3,1.095524147696265,3.038811445236206,-1,1,4,10000,10000,5
590,randomfeatures,2580,3,1.1636293517605796,7.696912527084351,-1,1,4,10000,10000,1
591,randomfeatures,2580,3,1.1615545309595405,7.652677297592163,-1,1,4,10000,10000,2
